age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
17,3,130,0,12,4,7,4,2,0,0,0,28,22,0
43,3,2644,11,15,0,3,1,4,0,0,1,28,37,0
21,3,1629,15,1,2,11,0,4,1,0,0,44,37,1
29,3,2620,15,1,2,3,5,4,0,0,0,28,37,1
8,3,164,6,11,4,2,4,4,1,59,0,28,37,0
17,3,823,9,4,4,7,1,4,1,0,26,28,37,0
23,3,2147,15,1,0,3,4,4,0,13,0,18,37,0
28,6,26,15,1,2,3,0,4,1,0,0,28,37,0
22,3,155,9,4,2,3,0,4,1,0,0,33,37,1
24,2,1239,11,15,2,13,0,2,1,0,0,28,37,0
4,3,2656,11,15,4,2,1,4,1,0,0,30,37,0
39,3,1587,11,15,2,2,0,4,1,48,0,28,37,0
16,6,1948,11,15,2,2,0,4,1,0,0,28,37,0
14,2,2775,11,15,0,7,4,0,1,0,0,28,37,0
30,3,2433,12,5,2,3,0,4,1,0,0,28,37,0
21,3,1484,15,1,5,3,4,4,1,0,0,28,37,0
34,3,1223,6,11,2,2,0,4,1,0,0,39,37,1
16,2,805,7,3,2,5,0,4,1,0,0,28,37,0
2,3,1831,4,9,4,7,1,4,1,0,0,39,13,0
54,3,1028,11,15,2,10,0,4,1,0,0,28,37,1
5,3,1545,7,3,4,5,3,2,1,0,0,8,22,0
36,3,38,11,15,2,3,0,4,1,0,0,23,37,1
15,3,2615,15,1,0,9,1,4,1,0,0,28,37,0
14,3,224,9,4,2,11,0,4,1,0,0,28,37,1
3,3,819,15,1,4,7,3,4,1,0,0,8,37,0
13,3,1314,11,15,4,11,1,4,0,0,25,28,37,0
15,1,812,9,4,4,3,1,4,0,0,0,49,37,0
18,0,322,11,15,2,0,0,4,1,0,0,28,37,0
20,3,2066,3,8,2,4,0,4,1,0,0,64,25,0
21,3,877,15,1,5,7,1,4,0,0,0,47,37,0
17,3,1920,11,15,0,8,4,2,0,0,0,18,37,0
10,3,1977,9,4,4,2,1,4,1,0,0,39,37,0
18,1,62,14,6,2,9,0,4,1,0,0,44,37,0
30,4,225,5,10,4,2,1,3,1,0,0,28,0,0
31,2,2677,8,2,4,10,4,4,1,0,0,36,37,0
29,4,954,8,2,2,3,0,4,1,0,0,49,37,1
12,0,2197,0,12,4,0,3,4,0,0,0,26,37,0
30,5,261,9,4,2,11,0,4,1,0,21,28,37,1
54,3,2529,5,10,6,13,1,4,1,0,0,0,37,0
40,5,2084,0,12,2,2,0,4,1,0,0,28,37,0
9,3,1368,11,15,0,2,1,4,1,0,0,28,37,0
58,4,294,11,15,2,1,0,4,1,0,0,14,37,0
5,3,2043,15,1,4,7,1,4,0,0,0,18,37,0
6,2,1380,9,4,4,9,1,4,0,0,0,23,37,0
13,2,1667,15,1,4,1,1,4,1,0,0,28,37,0
17,3,556,9,4,2,9,0,4,1,0,0,28,37,1
20,3,1087,8,2,5,9,3,4,0,0,0,26,37,0
22,3,1632,11,15,2,2,0,2,1,0,0,28,37,0
30,3,451,11,15,0,2,4,4,1,0,42,28,37,0
22,3,2087,1,13,2,7,0,4,1,20,0,57,25,0
21,3,325,11,15,2,2,0,4,1,0,0,29,37,0
22,4,2123,11,15,2,3,0,4,1,31,0,49,37,1
10,3,1336,9,4,4,12,3,4,1,0,0,28,37,0
20,3,2122,11,15,0,11,4,4,0,0,0,28,37,0
62,5,603,11,15,6,7,1,4,0,0,0,12,37,0
0,3,1473,6,11,2,7,0,4,1,0,0,28,37,0
17,3,2538,15,1,4,7,4,4,0,0,0,28,37,0
49,4,35,5,10,2,3,0,4,1,0,0,39,37,0
45,2,423,11,15,2,7,0,4,1,0,0,28,37,1
16,3,2137,9,4,5,3,1,2,0,0,0,33,37,0
35,3,1304,11,15,2,2,0,4,1,0,0,28,37,0
2,3,1103,15,1,4,7,2,4,0,0,0,13,37,0
23,3,1321,15,1,0,1,3,4,0,0,0,32,37,1
6,3,1790,11,15,2,6,0,4,1,0,0,36,37,0
43,3,191,1,13,0,10,1,4,1,0,0,28,37,0
24,3,943,10,7,4,6,1,4,0,0,0,28,37,1
16,3,515,15,1,2,2,0,4,1,0,0,28,37,0
32,3,431,8,2,3,5,4,4,1,0,2,30,37,0
3,3,1729,15,1,4,11,1,4,0,0,0,23,37,0
17,3,1819,9,4,4,1,1,4,0,0,0,28,37,0
23,3,1029,9,4,4,12,1,4,1,0,0,28,37,0
34,3,740,15,1,0,5,1,4,0,0,0,28,20,0
49,1,2449,0,12,2,2,0,4,1,37,0,28,37,0
23,4,2751,9,4,2,2,0,4,1,0,0,28,37,0
15,1,2692,9,4,2,1,0,4,1,0,0,23,37,1
16,5,2457,11,15,2,10,0,4,1,0,0,18,37,0
9,3,1519,9,4,4,13,4,1,1,0,0,28,0,0
27,3,2282,11,15,2,12,0,4,1,0,0,33,37,1
27,5,1830,11,15,4,2,1,4,1,8,0,28,37,1
32,5,27,7,3,0,3,1,4,1,0,0,13,37,0
14,3,2574,11,15,4,2,3,4,1,0,0,28,37,0
14,3,496,11,15,2,6,0,2,1,0,0,28,37,0
7,6,676,15,1,2,1,5,4,0,0,0,33,37,0
41,3,58,7,3,2,3,0,4,1,0,0,39,37,1
21,3,2783,11,15,2,1,5,4,0,0,0,49,37,0
18,3,2816,5,10,4,6,3,4,0,0,0,18,37,0
23,3,1716,8,2,2,5,0,2,1,0,0,28,37,0
59,0,800,9,4,2,0,0,4,1,0,0,0,37,0
19,3,2078,11,15,2,2,0,4,1,0,0,28,37,1
3,3,269,15,1,4,11,3,4,1,0,0,23,37,0
12,3,2676,15,1,4,1,3,4,0,0,0,28,37,0
8,3,1728,15,1,4,5,1,0,1,0,0,28,37,0
26,3,2458,7,3,2,12,0,4,1,0,0,28,37,0
20,3,2365,11,15,2,2,0,4,1,0,0,23,25,1
44,0,829,11,15,2,0,0,4,1,0,0,28,37,0
3,3,672,11,15,4,7,3,4,1,0,0,18,37,0
32,2,2274,12,5,2,3,0,4,1,0,0,28,37,1
14,3,417,9,4,3,1,1,4,0,0,0,28,37,0
10,3,1861,9,4,4,11,1,4,1,1,0,33,37,1
10,3,1834,11,15,2,5,0,2,1,0,0,62,37,1
10,3,1766,11,15,2,13,0,4,1,0,0,33,37,1
24,3,51,15,1,2,9,0,4,1,0,0,41,37,0
34,2,762,11,15,2,13,0,4,1,0,0,28,37,1
9,3,974,11,15,4,2,1,4,1,0,0,28,37,0
11,3,2036,15,1,2,11,0,0,1,0,0,49,37,0
17,3,1539,8,2,2,2,0,4,1,0,0,28,37,0
38,3,195,11,15,2,2,0,4,1,57,0,28,37,1
17,3,1429,11,15,0,7,4,4,0,0,40,33,37,0
32,3,192,11,15,2,4,0,4,1,0,0,28,37,0
19,3,1104,11,15,0,6,1,4,1,0,0,45,37,0
36,3,415,9,4,2,9,0,4,1,0,22,28,37,1
18,3,306,15,1,2,11,0,4,1,41,0,28,37,0
18,2,645,9,4,0,9,1,4,1,0,0,28,31,0
30,3,525,11,15,5,9,2,3,0,0,0,28,31,0
39,3,475,11,15,2,13,0,4,1,0,0,39,37,0
33,5,2245,0,12,0,2,1,4,1,0,0,33,37,0
6,3,297,15,1,4,7,1,1,0,0,0,23,38,0
26,6,1306,11,15,2,9,0,4,1,0,0,28,37,0
25,3,1339,11,15,0,10,1,2,1,0,0,23,37,0
19,3,659,8,2,2,9,5,4,0,0,0,28,37,1
8,3,1151,3,8,4,8,1,4,0,0,0,28,13,0
19,3,2636,15,1,0,1,4,4,0,0,0,28,37,0
7,3,1364,15,1,4,1,3,4,0,0,0,18,37,0
2,3,820,15,1,4,7,3,2,1,0,0,13,37,0
27,5,783,11,15,2,4,0,4,1,11,0,49,37,1
4,5,41,2,14,2,1,5,4,0,44,0,18,30,0
12,3,1411,11,15,2,6,0,4,1,0,0,28,37,0
13,3,604,9,4,4,9,1,4,1,0,0,39,19,0
17,3,799,15,1,2,2,0,4,1,0,0,36,37,1
10,3,2018,11,15,2,1,5,4,0,49,0,28,37,1
28,3,2417,9,4,4,9,1,4,1,0,0,28,37,0
25,3,1692,15,1,2,3,0,4,1,0,0,28,31,0
12,3,1690,8,2,2,9,0,4,1,0,0,28,37,0
34,2,1149,15,1,2,10,0,4,1,0,0,28,37,1
36,3,887,11,15,2,6,0,4,1,0,0,28,37,1
6,3,2294,15,1,4,9,3,4,1,0,0,8,37,0
42,1,2455,12,5,4,9,1,4,0,0,0,28,0,1
31,3,1895,1,13,2,3,0,4,1,0,0,39,37,0
22,6,1612,11,15,2,10,0,4,1,0,0,39,37,0
18,1,1654,11,15,4,1,1,4,1,0,0,28,37,0
16,2,1188,9,4,4,9,1,4,0,0,0,39,37,1
21,3,1631,12,5,2,9,0,4,1,0,0,23,37,1
26,5,1638,11,15,2,2,0,4,1,0,0,49,37,0
6,2,1911,9,4,4,9,1,4,1,0,0,28,37,0
24,6,2551,9,4,4,9,1,4,0,0,0,28,37,0
14,5,1870,11,15,2,2,0,4,1,0,0,33,37,0
34,5,751,9,4,2,12,0,4,1,0,0,33,37,1
60,3,566,11,15,6,1,1,4,0,0,0,0,37,0
6,3,1816,8,2,4,2,3,4,1,0,0,21,37,0
22,3,1310,15,1,2,3,5,4,0,0,0,23,31,1
67,3,2032,1,13,4,5,3,4,1,0,0,28,37,0
31,3,249,9,4,3,11,4,4,0,0,38,57,37,1
13,3,1372,9,4,4,9,3,4,0,0,0,28,37,0
44,2,909,10,7,2,3,0,4,1,41,0,28,37,0
29,3,2809,9,4,2,3,0,4,1,56,0,39,37,1
36,3,2725,11,15,2,13,0,4,1,0,0,36,37,1
21,3,941,9,4,4,1,1,4,0,0,0,23,37,0
31,0,530,15,1,4,0,1,4,1,58,0,49,37,1
19,2,1628,9,4,2,9,0,4,1,0,12,39,37,0
24,5,1517,15,1,5,2,1,4,1,0,0,28,37,0
4,0,2348,15,1,4,0,3,4,1,0,0,28,37,0
35,3,1247,11,15,2,7,5,4,0,0,0,13,37,0
12,0,2660,0,12,5,0,4,4,0,0,0,1,37,0
37,3,1438,4,9,3,7,4,2,0,0,0,18,14,0
24,3,1953,11,15,2,13,5,4,0,0,0,28,37,0
20,4,2805,11,15,2,3,0,4,1,0,0,39,37,1
50,5,2430,5,10,2,4,0,4,1,0,0,28,37,0
14,3,2552,11,15,2,7,0,4,1,0,0,23,37,0
26,6,1714,15,1,0,1,2,4,0,0,0,28,37,0
28,0,2485,15,1,2,0,5,2,0,0,0,28,37,0
16,5,839,9,4,2,9,0,4,1,0,0,49,37,0
23,4,2822,9,4,2,9,0,4,1,0,0,49,37,0
26,1,1489,12,5,2,2,0,4,1,0,0,28,37,0
23,3,110,1,13,0,7,2,4,0,0,0,8,37,0
60,0,1000,11,15,2,0,0,4,1,0,0,3,37,0
4,3,2164,15,1,4,7,3,4,0,0,0,18,37,0
30,3,1642,11,15,0,1,4,4,1,0,0,28,15,0
1,0,220,11,15,4,0,3,4,0,0,0,12,37,0
3,3,397,15,1,4,7,3,4,0,0,0,18,37,0
25,3,1791,10,7,2,9,0,4,1,0,0,28,10,0
19,3,2211,15,1,2,3,0,4,1,0,0,49,37,0
51,3,87,11,15,4,11,1,4,0,0,0,28,37,0
33,5,2069,11,15,2,4,0,4,1,0,0,18,37,0
24,3,1700,14,6,2,11,0,4,1,0,0,39,37,0
24,3,1522,11,15,2,13,0,4,1,0,0,39,37,0
24,5,327,11,15,2,7,0,4,1,0,0,49,37,0
30,3,16,11,15,2,2,0,4,1,0,0,28,37,0
26,3,2694,11,15,0,6,1,4,0,0,0,12,37,0
0,3,331,0,12,4,7,3,0,0,2,0,8,37,0
3,3,1580,11,15,4,5,3,4,1,0,0,18,37,0
15,3,667,11,15,2,12,0,4,1,0,0,49,37,1
14,5,267,8,2,0,2,3,4,1,0,0,8,37,0
10,3,1194,9,4,0,1,1,4,0,0,0,23,37,0
30,0,816,11,15,2,0,0,4,1,40,0,28,0,0
44,3,392,5,10,2,2,0,4,1,0,0,28,37,0
45,2,2599,11,15,2,13,0,4,1,0,0,28,37,0
16,3,515,11,15,2,2,0,4,1,0,0,28,37,0
8,3,1769,11,15,5,10,3,2,1,0,0,28,37,0
35,6,54,15,1,2,12,0,4,1,0,0,39,37,0
33,3,1599,4,9,2,13,0,4,1,0,0,25,25,0
13,3,2679,11,15,4,7,4,4,0,0,0,28,37,0
16,3,1705,11,15,4,1,1,4,0,0,0,28,37,0
40,2,492,9,4,2,9,0,1,1,0,0,23,18,0
4,3,1195,11,15,4,5,1,4,0,0,0,28,37,0
7,3,895,15,1,2,8,5,4,0,0,0,28,0,0
10,6,1546,12,5,4,3,1,4,1,0,0,28,32,0
36,3,636,11,15,6,11,1,4,0,0,0,23,37,0
12,3,1690,8,2,2,6,0,4,1,0,21,36,37,1
5,2,2323,15,1,4,9,3,4,0,51,0,13,37,0
11,3,2352,7,3,2,12,0,4,1,0,0,33,37,1
50,4,140,0,12,2,2,0,4,1,0,0,28,37,0
18,3,2568,9,4,2,11,0,4,1,0,0,28,37,1
3,3,49,11,15,4,6,3,4,0,0,0,30,37,0
11,3,2287,9,4,2,3,5,4,0,0,0,28,37,0
18,3,2100,15,1,4,11,1,4,1,0,0,28,37,0
9,3,2596,9,4,6,3,1,4,0,0,0,44,37,0
26,3,1470,12,5,2,3,0,4,1,0,0,23,37,1
30,3,1706,15,1,2,3,0,4,1,0,0,39,37,1
14,3,470,11,15,4,3,3,2,1,0,0,28,37,0
13,3,1188,8,2,4,9,1,4,0,0,0,28,37,0
3,3,1291,11,15,4,1,3,4,0,0,0,28,37,0
2,3,347,11,15,4,6,3,4,1,0,0,28,37,0
14,3,790,4,9,4,4,3,4,1,0,0,13,25,0
19,3,102,15,1,4,3,1,4,1,0,0,28,37,0
14,3,1171,5,10,2,7,0,4,1,0,0,28,25,0
8,3,1457,15,1,4,7,1,3,0,0,0,28,37,0
19,3,2467,15,1,0,1,4,4,0,0,0,28,37,0
16,3,1778,11,15,2,2,5,4,0,0,0,28,37,0
47,3,472,15,1,6,7,4,4,0,0,0,12,37,0
6,5,1877,1,13,2,13,0,4,1,57,0,49,37,1
4,6,674,15,1,4,5,3,4,1,0,0,28,37,0
9,6,1256,14,6,4,9,1,1,1,21,0,39,18,0
6,3,1467,11,15,4,11,2,2,0,0,0,13,22,0
6,3,2399,11,15,2,5,0,2,1,0,0,28,37,0
22,5,262,9,4,2,3,0,4,1,0,0,28,37,0
28,2,2075,15,1,0,1,4,2,0,54,0,23,37,0
20,3,748,11,15,2,2,0,4,1,0,0,28,37,0
23,3,569,11,15,2,6,0,4,1,0,0,28,37,1
21,3,726,7,3,2,11,0,4,1,0,0,39,37,1
21,3,700,9,4,4,1,3,4,0,0,0,28,37,0
18,3,442,11,15,2,6,0,4,1,0,0,49,37,1
14,3,482,10,7,2,9,0,4,1,0,24,68,37,1
25,6,400,15,1,0,1,3,4,1,0,0,28,37,0
23,3,2735,15,1,4,11,1,4,0,0,0,28,37,0
49,3,2814,11,15,6,1,1,4,0,0,0,28,37,0
7,3,154,9,4,4,1,3,4,1,0,0,28,37,0
29,3,248,7,3,2,3,0,4,1,11,0,39,37,1
67,3,2493,11,15,4,7,1,2,1,0,34,28,37,0
1,3,1553,2,14,4,6,3,4,1,0,0,18,37,0
27,4,2428,15,1,0,11,3,4,1,0,0,33,37,1
19,2,1966,11,15,2,3,0,4,1,0,0,28,37,0
35,3,519,9,4,2,6,0,4,1,0,0,28,37,1
40,2,335,9,4,6,9,1,4,0,0,0,23,37,0
10,3,1944,0,12,2,5,0,4,1,0,0,28,37,0
3,3,1835,8,2,4,12,3,4,0,0,0,13,37,0
11,1,1405,11,15,4,6,3,4,1,0,0,36,37,0
8,0,2336,9,4,2,0,0,4,1,0,0,49,37,0
25,3,1135,9,4,2,9,0,4,1,0,0,33,37,1
13,3,1555,15,1,2,2,0,4,1,0,0,28,37,1
3,3,1803,11,15,4,6,3,4,1,0,0,28,37,0
14,3,1332,15,1,2,2,0,4,1,0,0,28,37,0
20,3,67,11,15,2,2,0,4,1,31,0,33,37,1
15,3,2571,8,2,2,13,0,4,1,0,0,28,37,0
41,3,575,9,4,2,12,0,4,1,0,0,28,37,1
26,6,1891,9,4,2,9,0,4,1,0,0,25,37,1
2,3,2104,0,12,4,7,1,4,0,0,0,28,37,0
28,3,2714,11,15,2,9,5,4,0,0,0,2,37,0
12,3,1342,11,15,2,6,0,4,1,0,0,26,37,0
34,3,459,11,15,0,1,1,4,0,0,0,28,37,0
31,3,468,11,15,2,6,0,4,1,0,0,49,37,1
36,4,1922,15,1,2,11,0,4,1,0,0,39,37,1
17,3,2351,15,1,4,2,1,2,1,0,0,16,37,0
25,2,2434,9,4,0,13,1,4,1,0,0,21,37,0
17,6,2053,12,5,2,6,0,4,1,0,19,28,37,1
12,3,1802,11,15,4,3,4,2,0,0,0,28,37,0
14,3,2810,11,15,4,2,4,4,1,0,0,28,37,0
